Average of regret,Column Labels,,,,,
763,0.998691099,0.5,0.035340314,0.058900524,0.057591623,0.330104712
764,0.99869281,0.500653595,0.035294118,0.058823529,0.05751634,0.330196078
765,0.998694517,0.5,0.035248042,0.058746736,0.057441253,0.33002611
766,0.998696219,0.50065189,0.035202086,0.058670143,0.057366362,0.33011734
767,0.998697917,0.5,0.03515625,0.05859375,0.057291667,0.329947917
768,0.99869961,0.500650195,0.035110533,0.058517555,0.057217165,0.330039012
769,0.998701299,0.5,0.035064935,0.058441558,0.057142857,0.32987013
770,0.998702983,0.500648508,0.035019455,0.058365759,0.057068742,0.329961089
771,0.998704663,0.5,0.034974093,0.058290155,0.056994819,0.329792746
772,0.998706339,0.500646831,0.034928849,0.058214748,0.056921087,0.329883571
773,0.99870801,0.5,0.034883721,0.058139535,0.056847545,0.329715762
774,0.998709677,0.500645161,0.03483871,0.058064516,0.056774194,0.329806452
775,0.99871134,0.5,0.034793814,0.057989691,0.056701031,0.329639175
776,0.998712999,0.500643501,0.034749035,0.057915058,0.056628057,0.32972973
777,0.998714653,0.5,0.03470437,0.057840617,0.05655527,0.329562982
778,0.998716303,0.500641849,0.03465982,0.057766367,0.05648267,0.329653402
779,0.998717949,0.5,0.034615385,0.057692308,0.056410256,0.329487179
780,0.99871959,0.500640205,0.034571063,0.057618438,0.056338028,0.329577465
781,0.998721228,0.5,0.034526854,0.057544757,0.057544757,0.329667519
782,0.998722861,0.50063857,0.034482759,0.057471264,0.057471264,0.329757344
783,0.99872449,0.5,0.034438776,0.057397959,0.057397959,0.329591837
784,0.998726115,0.500636943,0.034394904,0.057324841,0.057324841,0.329681529
785,0.998727735,0.5,0.034351145,0.057251908,0.057251908,0.329516539
786,0.998729352,0.500635324,0.034307497,0.057179161,0.057179161,0.329606099
787,0.998730964,0.5,0.034263959,0.057106599,0.057106599,0.329441624
788,0.998732573,0.500633714,0.034220532,0.057034221,0.057034221,0.329531052
789,0.998734177,0.5,0.034177215,0.056962025,0.056962025,0.329367089
790,0.998735777,0.500632111,0.034134008,0.056890013,0.056890013,0.329456384
791,0.998737374,0.5,0.034090909,0.056818182,0.056818182,0.329292929
792,0.998738966,0.500630517,0.034047919,0.056746532,0.056746532,0.329382093
793,0.998740554,0.5,0.034005038,0.056675063,0.056675063,0.329219144
794,0.998742138,0.500628931,0.033962264,0.056603774,0.056603774,0.329308176
795,0.998743719,0.5,0.033919598,0.056532663,0.056532663,0.329145729
796,0.998745295,0.500627353,0.033877039,0.056461731,0.056461731,0.32923463
797,0.998746867,0.5,0.033834586,0.056390977,0.056390977,0.329072682
798,0.998748436,0.500625782,0.03379224,0.056320401,0.056320401,0.329161452
799,0.99875,0.5,0.03375,0.05625,0.05625,0.329
800,0.998751561,0.50062422,0.033707865,0.056179775,0.056179775,0.329088639
801,0.998753117,0.5,0.033665835,0.056109726,0.056109726,0.328927681
802,0.99875467,0.500622665,0.03362391,0.056039851,0.056039851,0.329016189
803,0.998756219,0.5,0.03358209,0.055970149,0.055970149,0.328855721
804,0.998757764,0.500621118,0.033540373,0.055900621,0.055900621,0.328944099
805,0.998759305,0.5,0.033498759,0.055831266,0.055831266,0.328784119
806,0.998760843,0.500619579,0.033457249,0.055762082,0.055762082,0.328872367
807,0.998762376,0.5,0.033415842,0.056930693,0.055693069,0.328960396
808,0.998763906,0.500618047,0.033374536,0.056860321,0.055624227,0.329048208
809,0.998765432,0.5,0.033333333,0.056790123,0.055555556,0.328888889
810,0.998766954,0.500616523,0.033292232,0.056720099,0.055487053,0.328976572
811,0.998768473,0.5,0.033251232,0.056650246,0.055418719,0.328817734
812,0.998769988,0.500615006,0.033210332,0.056580566,0.055350554,0.328905289
813,0.998771499,0.5,0.033169533,0.056511057,0.055282555,0.328746929
814,0.998773006,0.500613497,0.033128834,0.056441718,0.055214724,0.328834356
815,0.99877451,0.5,0.033088235,0.057598039,0.055147059,0.328921569
816,0.99877601,0.500611995,0.033047736,0.05752754,0.055079559,0.329008568
817,0.998777506,0.5,0.033007335,0.057457213,0.055012225,0.328850856
818,0.998778999,0.500610501,0.032967033,0.057387057,0.054945055,0.328937729
819,0.998780488,0.5,0.032926829,0.057317073,0.054878049,0.328780488
820,0.998781973,0.500609013,0.032886724,0.057247259,0.054811206,0.328867235
821,0.998783455,0.5,0.032846715,0.058394161,0.054744526,0.328953771
822,0.998784933,0.500607533,0.032806804,0.058323208,0.054678007,0.329040097
823,0.998786408,0.5,0.03276699,0.058252427,0.05461165,0.328883495
824,0.998787879,0.500606061,0.032727273,0.058181818,0.054545455,0.328969697
825,0.998789346,0.5,0.032687651,0.05811138,0.054479419,0.328813559
826,0.99879081,0.500604595,0.032648126,0.058041112,0.054413543,0.328899637
827,0.998792271,0.5,0.032608696,0.057971014,0.054347826,0.328743961
828,0.998793727,0.500603136,0.032569361,0.059107358,0.054282268,0.32907117
829,0.998795181,0.5,0.03253012,0.060240964,0.054216867,0.329156627
830,0.998796631,0.500601685,0.032490975,0.060168472,0.054151625,0.329241877
831,0.998798077,0.5,0.032451923,0.060096154,0.054086538,0.329086538
832,0.99879952,0.50060024,0.032412965,0.06002401,0.054021609,0.329171669
833,0.998800959,0.5,0.032374101,0.061151079,0.053956835,0.329256595
834,0.998802395,0.500598802,0.032335329,0.061077844,0.053892216,0.329341317
835,0.998803828,0.5,0.032296651,0.061004785,0.053827751,0.329186603
836,0.998805257,0.500597372,0.032258065,0.0609319,0.053763441,0.329271207
837,0.998806683,0.5,0.03221957,0.060859189,0.053699284,0.329116945
838,0.998808105,0.500595948,0.032181168,0.060786651,0.05363528,0.32920143
839,0.998809524,0.5,0.032142857,0.060714286,0.053571429,0.329047619
840,0.998810939,0.50059453,0.032104637,0.060642093,0.053507729,0.329131986
841,0.998812352,0.5,0.032066508,0.060570071,0.053444181,0.328978622
842,0.99881376,0.50059312,0.03202847,0.060498221,0.053380783,0.329062871
843,0.998815166,0.5,0.031990521,0.06042654,0.053317536,0.328909953
844,0.998816568,0.500591716,0.031952663,0.06035503,0.053254438,0.328994083
845,0.998817967,0.5,0.031914894,0.060283688,0.053191489,0.328841608
846,0.998819362,0.500590319,0.031877214,0.060212515,0.053128689,0.32892562
847,0.998820755,0.5,0.031839623,0.060141509,0.053066038,0.328773585
848,0.998822144,0.500588928,0.03180212,0.060070671,0.053003534,0.328857479
849,0.998823529,0.5,0.031764706,0.06,0.052941176,0.328705882
850,0.998824912,0.500587544,0.03172738,0.059929495,0.052878966,0.328789659
851,0.998826291,0.5,0.031690141,0.059859155,0.052816901,0.328638498
852,0.998827667,0.500586166,0.031652989,0.05978898,0.052754982,0.328722157
853,0.99882904,0.5,0.031615925,0.05971897,0.052693208,0.328571429
854,0.998830409,0.500584795,0.031578947,0.059649123,0.052631579,0.328654971
855,0.998831776,0.5,0.031542056,0.059579439,0.052570093,0.328504673
856,0.998833139,0.500583431,0.031505251,0.059509918,0.052508751,0.328588098
857,0.998834499,0.5,0.031468531,0.059440559,0.052447552,0.328438228
858,0.998835856,0.500582072,0.031431898,0.059371362,0.052386496,0.328521537
859,0.998837209,0.5,0.031395349,0.059302326,0.052325581,0.328372093
860,0.99883856,0.50058072,0.031358885,0.059233449,0.052264808,0.328455285
861,0.998839907,0.5,0.031322506,0.059164733,0.052204176,0.328306265
862,0.998841251,0.500579374,0.031286211,0.059096176,0.052143685,0.32838934
863,0.998842593,0.5,0.03125,0.059027778,0.052083333,0.328240741
864,0.998843931,0.500578035,0.031213873,0.058959538,0.052023121,0.328323699
865,0.998845266,0.5,0.031177829,0.058891455,0.051963048,0.32817552
866,0.998846597,0.500576701,0.031141869,0.058823529,0.051903114,0.328258362
867,0.998847926,0.5,0.031105991,0.05875576,0.051843318,0.328110599
868,0.998849252,0.500575374,0.031070196,0.058688147,0.051783659,0.328193326
869,0.998850575,0.5,0.031034483,0.05862069,0.051724138,0.328045977
870,0.998851894,0.500574053,0.030998852,0.058553387,0.051664753,0.328128588
871,0.998853211,0.5,0.030963303,0.058486239,0.051605505,0.327981651
872,0.998854525,0.500572738,0.030927835,0.058419244,0.051546392,0.328064147
873,0.998855835,0.5,0.030892449,0.058352403,0.051487414,0.32791762
874,0.998857143,0.500571429,0.030857143,0.058285714,0.051428571,0.328
875,0.998858447,0.5,0.030821918,0.058219178,0.051369863,0.327853881
876,0.998859749,0.500570125,0.030786773,0.058152794,0.051311288,0.327936146
877,0.998861048,0.5,0.030751708,0.05808656,0.051252847,0.327790433
878,0.998862344,0.500568828,0.030716724,0.058020478,0.051194539,0.327872582
879,0.998863636,0.5,0.030681818,0.057954545,0.051136364,0.327727273
880,0.998864926,0.500567537,0.030646992,0.057888763,0.05107832,0.327809308
881,0.998866213,0.5,0.030612245,0.057823129,0.051020408,0.327664399
882,0.998867497,0.500566251,0.030577576,0.057757644,0.050962627,0.327746319
883,0.998868778,0.5,0.030542986,0.057692308,0.050904977,0.32760181
884,0.998870056,0.500564972,0.030508475,0.057627119,0.050847458,0.327683616
885,0.998871332,0.5,0.030474041,0.057562077,0.050790068,0.327539503
886,0.998872604,0.500563698,0.030439684,0.057497182,0.050732807,0.327621195
887,0.998873874,0.5,0.030405405,0.057432432,0.050675676,0.327477477
888,0.998875141,0.50056243,0.030371204,0.057367829,0.050618673,0.327559055
889,0.998876404,0.5,0.030337079,0.057303371,0.050561798,0.32741573
890,0.998877666,0.500561167,0.03030303,0.057239057,0.050505051,0.327497194
891,0.998878924,0.5,0.030269058,0.057174888,0.05044843,0.32735426
892,0.998880179,0.50055991,0.030235162,0.057110862,0.050391937,0.32743561
893,0.998881432,0.5,0.030201342,0.05704698,0.05033557,0.327293065
894,0.998882682,0.500558659,0.030167598,0.05698324,0.05027933,0.327374302
895,0.998883929,0.5,0.030133929,0.056919643,0.050223214,0.327232143
896,0.998885173,0.500557414,0.030100334,0.056856187,0.050167224,0.327313266
897,0.998886414,0.5,0.030066815,0.056792873,0.050111359,0.327171492
898,0.998887653,0.500556174,0.03003337,0.0567297,0.050055617,0.327252503
899,0.998888889,0.5,0.03,0.056666667,0.05,0.327111111
900,0.998890122,0.500554939,0.029966704,0.056603774,0.049944506,0.327192009
901,0.998891353,0.5,0.029933481,0.05654102,0.049889135,0.327050998
902,0.99889258,0.50055371,0.029900332,0.056478405,0.049833887,0.327131783
903,0.998893805,0.5,0.029867257,0.056415929,0.049778761,0.32699115
904,0.998895028,0.500552486,0.029834254,0.056353591,0.049723757,0.327071823
905,0.998896247,0.5,0.029801325,0.056291391,0.049668874,0.326931567
906,0.998897464,0.500551268,0.029768467,0.056229327,0.049614112,0.327012128
907,0.998898678,0.5,0.029735683,0.056167401,0.049559471,0.326872247
908,0.99889989,0.500550055,0.02970297,0.056105611,0.04950495,0.326952695
909,0.998901099,0.5,0.02967033,0.056043956,0.049450549,0.326813187
910,0.998902305,0.500548847,0.029637761,0.055982437,0.049396268,0.326893524
911,0.998903509,0.5,0.029605263,0.055921053,0.049342105,0.326754386
912,0.99890471,0.500547645,0.029572837,0.055859803,0.049288061,0.326834611
913,0.998905908,0.5,0.029540481,0.055798687,0.049234136,0.326695842
914,0.998907104,0.500546448,0.029508197,0.055737705,0.049180328,0.326775956
915,0.998908297,0.5,0.029475983,0.055676856,0.049126638,0.326637555
916,0.998909487,0.500545256,0.029443839,0.05561614,0.049073064,0.326717557
917,0.998910675,0.5,0.029411765,0.055555556,0.049019608,0.326579521
918,0.998911861,0.50054407,0.029379761,0.055495103,0.048966268,0.326659412
919,0.998913043,0.5,0.029347826,0.055434783,0.048913043,0.326521739
920,0.998914224,0.500542888,0.029315961,0.055374593,0.048859935,0.32660152
921,0.998915401,0.5,0.029284165,0.055314534,0.048806941,0.326464208
922,0.998916576,0.500541712,0.029252438,0.055254605,0.048754063,0.326543879
923,0.998917749,0.5,0.029220779,0.055194805,0.048701299,0.326406926
924,0.998918919,0.500540541,0.029189189,0.055135135,0.048648649,0.326486486
925,0.998920086,0.5,0.029157667,0.056155508,0.048596112,0.326565875
926,0.998921251,0.500539374,0.029126214,0.05609493,0.048543689,0.326645092
927,0.998922414,0.5,0.029094828,0.056034483,0.048491379,0.326508621
928,0.998923574,0.500538213,0.029063509,0.055974166,0.048439182,0.326587729
929,0.998924731,0.5,0.029032258,0.055913978,0.048387097,0.326451613
930,0.998925886,0.500537057,0.029001074,0.055853921,0.048335124,0.326530612
931,0.998927039,0.5,0.028969957,0.055793991,0.048283262,0.32639485
932,0.998928189,0.500535906,0.028938907,0.055734191,0.048231511,0.326473741
933,0.998929336,0.5,0.028907923,0.055674518,0.048179872,0.32633833
934,0.998930481,0.500534759,0.028877005,0.055614973,0.048128342,0.326417112
935,0.998931624,0.5,0.028846154,0.055555556,0.048076923,0.326282051
936,0.998932764,0.500533618,0.028815368,0.055496265,0.048025614,0.326360726
937,0.998933902,0.5,0.028784648,0.0554371,0.047974414,0.326226013
938,0.998935037,0.500532481,0.028753994,0.055378062,0.047923323,0.326304579
939,0.99893617,0.5,0.028723404,0.055319149,0.04787234,0.326170213
940,0.998937301,0.50053135,0.02869288,0.055260361,0.047821467,0.326248672
941,0.998938429,0.5,0.02866242,0.055201699,0.047770701,0.32611465
942,0.998939555,0.500530223,0.028632025,0.05514316,0.047720042,0.326193001
943,0.998940678,0.5,0.028601695,0.055084746,0.047669492,0.326059322
944,0.998941799,0.500529101,0.028571429,0.055026455,0.047619048,0.326137566
945,0.998942918,0.5,0.028541226,0.054968288,0.04756871,0.326004228
946,0.998944034,0.500527983,0.028511088,0.055966209,0.047518479,0.326293559
947,0.998945148,0.5,0.028481013,0.055907173,0.047468354,0.326160338
948,0.998946259,0.50052687,0.028451001,0.055848261,0.047418335,0.326238145
949,0.998947368,0.5,0.028421053,0.055789474,0.047368421,0.326105263
950,0.998948475,0.500525762,0.028391167,0.05573081,0.047318612,0.326182965
951,0.99894958,0.5,0.028361345,0.055672269,0.047268908,0.32605042
952,0.998950682,0.500524659,0.028331584,0.055613851,0.047219307,0.326128017
953,0.998951782,0.5,0.028301887,0.055555556,0.047169811,0.325995807
954,0.99895288,0.50052356,0.028272251,0.055497382,0.047120419,0.326073298
955,0.998953975,0.5,0.028242678,0.055439331,0.04707113,0.325941423
956,0.998955068,0.500522466,0.028213166,0.0553814,0.047021944,0.326018809
957,0.998956159,0.5,0.028183716,0.055323591,0.04697286,0.325887265
958,0.998957247,0.500521376,0.028154327,0.055265902,0.046923879,0.325964546
959,0.998958333,0.5,0.028125,0.05625,0.046875,0.326041667
960,0.998959417,0.500520291,0.028095734,0.056191467,0.046826223,0.326118626
961,0.998960499,0.5,0.028066528,0.056133056,0.046777547,0.325987526
962,0.998961578,0.500519211,0.028037383,0.056074766,0.046728972,0.326064382
963,0.998962656,0.5,0.028008299,0.056016598,0.046680498,0.32593361
964,0.998963731,0.500518135,0.027979275,0.055958549,0.046632124,0.326010363
965,0.998964803,0.5,0.027950311,0.055900621,0.046583851,0.325879917
966,0.998965874,0.500517063,0.027921406,0.055842813,0.046535677,0.325956567
967,0.998966942,0.5,0.027892562,0.055785124,0.046487603,0.325826446
968,0.998968008,0.500515996,0.027863777,0.055727554,0.046439628,0.325902993
969,0.998969072,0.5,0.027835052,0.055670103,0.046391753,0.325773196
970,0.998970134,0.500514933,0.027806385,0.05561277,0.046343975,0.32584964
971,0.998971193,0.5,0.027777778,0.055555556,0.046296296,0.325720165
972,0.998972251,0.500513875,0.027749229,0.055498458,0.046248715,0.325796506
973,0.998973306,0.5,0.027720739,0.055441478,0.046201232,0.325667351
974,0.998974359,0.500512821,0.027692308,0.055384615,0.047179487,0.325948718
975,0.99897541,0.5,0.027663934,0.055327869,0.047131148,0.325819672
976,0.998976459,0.500511771,0.027635619,0.055271238,0.047082907,0.325895599
977,0.998977505,0.5,0.027607362,0.055214724,0.047034765,0.325766871
978,0.99897855,0.500510725,0.027579162,0.055158325,0.046986721,0.325842697
979,0.998979592,0.5,0.02755102,0.056122449,0.046938776,0.325918367
980,0.998980632,0.500509684,0.027522936,0.05606524,0.046890928,0.325993884
981,0.99898167,0.5,0.027494908,0.056008147,0.047861507,0.326069246
982,0.998982706,0.500508647,0.027466938,0.05595117,0.047812818,0.326144456
983,0.99898374,0.5,0.027439024,0.055894309,0.047764228,0.32601626
984,0.998984772,0.500507614,0.027411168,0.055837563,0.047715736,0.326091371
985,0.998985801,0.5,0.027383367,0.055780933,0.047667343,0.325963489
986,0.998986829,0.500506586,0.027355623,0.055724417,0.047619048,0.326038501
987,0.998987854,0.5,0.027327935,0.055668016,0.04757085,0.325910931
988,0.998988878,0.500505561,0.027300303,0.055611729,0.04752275,0.325985844
989,0.998989899,0.5,0.027272727,0.055555556,0.047474747,0.325858586
990,0.998990918,0.500504541,0.027245207,0.055499495,0.047426842,0.325933401
991,0.998991935,0.5,0.027217742,0.055443548,0.047379032,0.325806452
992,0.998992951,0.500503525,0.027190332,0.055387714,0.047331319,0.325881168
993,0.998993964,0.5,0.027162978,0.055331992,0.047283702,0.325754527
994,0.998994975,0.500502513,0.027135678,0.055276382,0.047236181,0.325829146
995,0.998995984,0.5,0.027108434,0.055220884,0.047188755,0.325702811
996,0.998996991,0.500501505,0.027081244,0.056168506,0.047141424,0.325977934
997,0.998997996,0.5,0.027054108,0.056112224,0.047094188,0.325851703
998,0.998998999,0.500500501,0.027027027,0.056056056,0.047047047,0.325925926
999,0.999,0.5,0.027,0.056,0.047,0.3258
Grand Total,0.992514529,0.50104453,0.106038047,0.05549024,0.110334334,0.353084336
